id,name
783,weka.OneR
786,weka.OneR
789,weka.OneR
791,weka.Vote_VotedPerceptron
793,weka.WrapperSubsetEval_ZeroR
794,weka.FilteredClassifier_AttributeSelection_BestFirst_CfsSubsetEval_J48
795,weka.AttributeSelection_BestFirst_CfsSubsetEval
796,weka.CfsSubsetEval
797,weka.IterativeClassifierOptimizer_AdditiveRegression_DecisionStump
798,weka.AdditiveRegression_DecisionStump
799,weka.Bagging_HoeffdingTree
803,weka.PrincipalComponents
804,weka.HNB
806,weka.PrincipalComponents
807,weka.HNB
810,weka.PrincipalComponents
811,weka.HNB
813,weka.RandomForest
818,weka.RandomForest
820,weka.RandomTree
822,weka.RandomTree
824,weka.RandomTree
826,weka.RandomTree
828,weka.RandomTree
829,weka.Stacking_REPTree
830,openml.evaluation.usercpu_time_millis_training
831,openml.evaluation.usercpu_time_millis_testing
832,weka.Bagging_BayesNet_HillClimber
833,weka.Stacking_ZeroR
834,weka.RandomSubSpace_AdditiveRegression_DecisionStump
835,weka.AttributeSelectedClassifier_WrapperSubsetEval_ZeroR_GreedyStepwise_Bagging_NaiveBayes
836,weka.GreedyStepwise
837,weka.Stacking_LinearRegression
839,weka.CostSensitiveClassifier_REPTree
840,weka.Stacking_CostSensitiveClassifier_ZeroR
841,weka.Bagging_BayesNet_K2
842,weka.BayesNet_K2
843,weka.K2
844,weka.LogitBoost_NaiveBayes
845,weka.LogitBoost_REPTree
846,weka.Bagging_CostSensitiveClassifier_ZeroR
847,weka.Bagging_CostSensitiveClassifier_OneR
848,weka.CostSensitiveClassifier_OneR
849,weka.InputMappedClassifier_JRip
850,weka.Vote_REPTree
852,weka.SMO_PolyKernel
853,weka.PolyKernel
855,weka.SPegasos
857,weka.SPegasos
859,weka.VotedPerceptron
862,weka.VotedPerceptron
866,weka.Bagging_SMO_PolyKernel
868,weka.K2
882,weka.J48
884,weka.RandomTree
885,weka.NaiveBayesMultinomial
886,weka.DecisionTable_GreedyStepwise
887,weka.RandomSubSpace_RandomTree
888,weka.Stacking_SMOreg_RegSMOImproved_PolyKernel
889,weka.SMOreg_RegSMOImproved_PolyKernel
890,weka.RegSMOImproved
891,weka.Vote_RandomForest
892,weka.AdaBoostM1_BayesNet_K2
893,weka.CostSensitiveClassifier_DecisionTable_BestFirst
894,weka.Bagging_Bagging_REPTree
896,weka.CVParameterSelection_REPTree
897,weka.MultiClassClassifier_J48
899,weka.Stacking_BayesNet_HillClimber
900,weka.AdditiveRegression_OneR
902,weka.CostSensitiveClassifier_REPTree
903,weka.Stacking_HoeffdingTree
904,weka.Stacking_RandomTree
905,weka.Stacking_LMT
906,openml.evaluation.usercpu_time_millis
907,openml.evaluation.c_index
908,weka.CostSensitiveClassifier_Bagging_REPTree
909,weka.CostSensitiveClassifier_Bagging_RandomForest
910,weka.Stacking_M5P
911,weka.Stacking_DecisionStump
912,weka.CostSensitiveClassifier_Bagging_NaiveBayes
914,weka.CostSensitiveClassifier_RandomForest
915,weka.Bagging_M5P
916,weka.CostSensitiveClassifier_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_Bagging
917,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_Bagging
918,weka.CostSensitiveClassifier_Stacking_REPTree
919,weka.Stacking_REPTree
921,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_REPTree
922,weka.Stacking_Bagging_REPTree
923,weka.Stacking_BayesNet_K2
924,weka.LogitBoost_RandomTree
925,weka.Vote_Bagging_REPTree
926,weka.Vote_RandomTree
927,weka.Bagging_LogitBoost_REPTree
928,weka.LogitBoost_REPTree
929,weka.REPTree
930,weka.LogitBoost_J48
931,weka.LogitBoost_Bagging_REPTree
932,weka.Bagging_REPTree
933,weka.CostSensitiveClassifier_Vote_ZeroR
934,weka.CostSensitiveClassifier_RandomCommittee_RandomTree
935,weka.LogitBoost_RandomSubSpace_REPTree
936,weka.CostSensitiveClassifier_RandomSubSpace_REPTree
937,weka.LogitBoost_RandomSubSpace_NaiveBayesMultinomial
938,weka.RandomSubSpace_NaiveBayesMultinomial
939,weka.LogitBoost_NaiveBayesMultinomial
940,weka.LogitBoost_NaiveBayesMultinomialUpdateable
941,weka.LogitBoost_BayesNet_HillClimber
942,weka.LogitBoost_RandomSubSpace_BayesNet_K2
943,weka.RandomSubSpace_BayesNet_K2
944,weka.Bagging_RandomSubSpace_REPTree
945,weka.RandomSubSpace_REPTree
947,weka.RandomSubSpace_Bagging_REPTree
948,weka.CostSensitiveClassifier_LogitBoost_REPTree
949,weka.LogitBoost_CostSensitiveClassifier_J48
950,weka.CostSensitiveClassifier_J48
951,weka.CostSensitiveClassifier_BayesNet_HillClimber
952,weka.BayesNet_HillClimber
953,weka.HillClimber
954,weka.LogitBoost_BayesNet_K2
955,weka.BayesNet_K2
956,weka.LogitBoost_RandomSubSpace_AdditiveRegression_DecisionStump
957,weka.LogitBoost_RandomSubSpace_LinearRegression
958,weka.RandomSubSpace_LinearRegression
959,weka.LogitBoost_RandomSubSpace_AdaBoostM1_REPTree
960,weka.RandomSubSpace_AdaBoostM1_REPTree
961,weka.CostSensitiveClassifier_LogitBoost_RandomSubSpace_REPTree
962,weka.Stacking_DecisionTable_BestFirst
963,weka.DecisionTable_BestFirst
964,weka.CostSensitiveClassifier_MultilayerPerceptron
965,weka.AdaBoostM1_BayesNet_TAN
966,weka.BayesNet_TAN
967,weka.CostSensitiveClassifier_LogitBoost_Bagging_REPTree
968,weka.LogitBoost_Bagging_REPTree
969,weka.LogitBoost_HoeffdingTree
970,weka.CostSensitiveClassifier_LogitBoost_HoeffdingTree
971,weka.LogitBoost_ClassificationViaRegression_REPTree
972,weka.ClassificationViaRegression_REPTree
973,weka.LogitBoost_CostSensitiveClassifier_JRip
974,weka.CostSensitiveClassifier_JRip
975,weka.CostSensitiveClassifier_LogitBoost_NaiveBayes
976,weka.CostSensitiveClassifier_LogitBoost_ZeroR
977,weka.LogitBoost_ZeroR
978,weka.AdditiveRegression_HoeffdingTree
979,weka.LogitBoost_CostSensitiveClassifier_REPTree
989,weka.NaiveBayesUpdateable
993,weka.ZeroR
998,weka.GaussianProcesses_PolyKernel
1000,weka.PolyKernel
1002,weka.NormalizedPolyKernel
1005,weka.NormalizedPolyKernel
1008,weka.NormalizedPolyKernel
1011,weka.PrecomputedKernelMatrixKernel
1013,weka.PrecomputedKernelMatrixKernel
1020,weka.DecisionStump
1021,weka.GaussianProcesses_Puk
1023,weka.Puk
1026,weka.Puk
1028,weka.REPTree
1031,weka.REPTree
1036,weka.LeastMedSq
1037,weka.LeastMedSq
1039,weka.A1DE
1044,weka.GaussianProcesses_PolyKernel
1045,weka.PolyKernel
1050,weka.NaiveBayesMultinomialUpdateable
1051,weka.Stacking_NaiveBayes
1057,classif.lda
1062,weka.BayesNet_RepeatedHillClimber
1068,weka.J48
1069,weka.ZeroR
1070,weka.Ridor
1071,weka.OneR
1072,weka.Prism
1073,weka.PART
1074,weka.OLM
1075,weka.NNge
1076,weka.SimpleCart
1077,weka.REPTree
1078,weka.RandomTree
1079,weka.RandomForest
1080,weka.NBTree
1081,weka.M5P
1082,weka.LMT
1083,weka.LADTree
1084,weka.J48graft
1085,weka.IsolationForest
1086,weka.Id3
1087,weka.HoeffdingTree
1088,weka.FT
1089,weka.ExtraTree
1090,weka.DecisionStump
1091,weka.BFTree
1092,weka.ADTree
1093,weka.M5Rules
1094,weka.JRip
1095,weka.DTNB
1096,weka.DecisionTable_BestFirst
1097,weka.BestFirst
1098,weka.ConjunctiveRule
1099,weka.CHIRP
1100,weka.HyperPipes
1101,weka.InputMappedClassifier_ZeroR
1102,weka.OSDL
1103,weka.VFI
1104,weka.IB1
1105,weka.IBk
1106,weka.KStar
1107,weka.LBR
1108,weka.LWL_DecisionStump
1109,weka.GaussianProcesses_PolyKernel
1110,weka.PolyKernel
1111,weka.KernelLogisticRegression_PolyKernel
1112,weka.LibLINEAR
1113,weka.LinearRegression
1114,weka.Logistic
1115,weka.MultilayerPerceptron
1116,weka.MultilayerPerceptronCS
1117,weka.RBFClassifier
1118,weka.RBFNetwork
1119,weka.RBFRegressor
1120,weka.SGD
1122,moa.DecisionStump
1123,moa.ADACC_NaiveBayes
1124,moa.WEKAClassifier_JRip
1125,moa.AccuracyWeightedEnsemble_WEKAClassifier_REPTree
1126,moa.WEKAClassifier_REPTree
1127,moa.AccuracyWeightedEnsemble_WEKAClassifier_OneR
1128,moa.WEKAClassifier_OneR
1129,moa.AccuracyWeightedEnsemble_WEKAClassifier
1130,moa.AccuracyWeightedEnsemble_WEKAClassifier_J48
1131,moa.WEKAClassifier_J48
1132,moa.AccuracyWeightedEnsemble_WEKAClassifier_JRip
1133,moa.AccuracyWeightedEnsemble_WEKAClassifier_SMO_PolyKernel
1134,moa.WEKAClassifier_SMO_PolyKernel
1135,moa.LeveragingBag_SPegasos
1136,moa.LeveragingBag_SGD
1137,moa.LeveragingBag_FIMTDD
1138,moa.AccuracyWeightedEnsemble_WEKAClassifier_Logistic
1139,moa.WEKAClassifier_Logistic
1140,moa.LeveragingBag_Perceptron
1141,moa.Perceptron
1142,moa.LeveragingBag_DecisionStump
1143,moa.AccuracyWeightedEnsemble_WEKAClassifier_SMO_RBFKernel
1144,moa.WEKAClassifier_SMO_RBFKernel
1145,moa.LeveragingBag_NaiveBayes
1146,moa.AccuracyWeightedEnsemble_WEKAClassifier_VotedPerceptron
1147,moa.WEKAClassifier_VotedPerceptron
1148,moa.AccuracyWeightedEnsemble_WEKAClassifier_LMT
1149,moa.WEKAClassifier_LMT
1150,moa.LeveragingBag_RuleClassifier
1152,moa.AccuracyWeightedEnsemble_WEKAClassifier_IBk
1153,moa.WEKAClassifier_IBk
1154,weka.NaiveBayes
1155,weka.FilteredClassifier_Standardize_NaiveBayes
1156,weka.Standardize
1157,weka.FilteredClassifier_MultiFilter_ReplaceMissingValues_NaiveBayes
1158,weka.MultiFilter_ReplaceMissingValues
1159,weka.ReplaceMissingValues
1160,weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48
1161,weka.PrincipalComponents
1162,weka.Ranker
1163,weka.FilteredClassifier_PrincipalComponents_J48
1164,weka.PrincipalComponents
1165,weka.A1DE
1166,weka.A2DE
1167,weka.BayesianLogisticRegression
1168,weka.BayesNet_K2
1169,weka.K2
1170,weka.IsotonicRegression
1171,weka.LeastMedSq
1172,weka.LibSVM
1173,weka.HNB
1174,weka.KernelLogisticRegression_RBFKernel
1175,weka.RBFKernel
1176,weka.SimpleLinearRegression
1177,weka.SimpleLogistic
1178,weka.SMO_PolyKernel
1179,weka.SMO_RBFKernel
1180,weka.SPegasos
1181,weka.Winnow
1182,weka.AdaBoostM1_DecisionStump
1183,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
1184,weka.CfsSubsetEval
1185,weka.Bagging_REPTree
1186,weka.Dagging_DecisionStump
1187,weka.Decorate
1188,weka.END_ND_J48
1189,weka.ND_J48
1190,weka.Grading_ZeroR
1191,weka.LogitBoost_DecisionStump
1192,weka.MultiBoostAB_DecisionStump
1193,weka.RacedIncrementalLogitBoost_DecisionStump
1194,weka.RandomSubSpace_REPTree
1195,weka.RealAdaBoost_DecisionStump
1196,weka.RotationForest_PrincipalComponents_J48
1197,weka.FURIA
1198,weka.MODLEM
1199,weka.ADTree
1200,weka.LADTree
1201,regr.rpart
1202,regr.lm
1203,R.3.1.2.classif.svm
1204,surv.coxph
1205,classif.J48
1206,regr.randomForest
1208,R.3.1.2.regress.svm
1209,R.3.1.2.regress.svm
1212,moa.AccuracyWeightedEnsemble_WEKAClassifier_LinearRegression
1213,moa.WEKAClassifier_LinearRegression
1214,moa.AccuracyWeightedEnsemble_WEKAClassifier_Winnow
1215,moa.WEKAClassifier_Winnow
1216,moa.AccuracyWeightedEnsemble_WEKAClassifier_Ridor
1217,moa.WEKAClassifier_Ridor
1218,R.3.1.2.classif.rpart
1219,R.3.1.2.classif.svm
1221,R.3.1.2.classif.randomForest
1223,R.3.1.2.classif.bagging
1224,R.3.1.2.classif.boosting
1227,R.3.1.2.classif.nnet
1230,R.3.1.2.classif.qda
1241,weka.A1DE
1243,R.3.1.2.classif.kNN
1244,weka.FilteredClassifier_Discretize_J48
1245,weka.Discretize
1246,weka.Bagging_REPTree
1248,classif.randomForest
1263,weka.LibSVM
1264,classif.binomial
1272,good_name
1289,weka.PrincipalComponents
1305,weka.REPTree
1306,weka.REPTree
1308,weka.REPTree
1311,weka.REPTree
1325,weka.K2
1326,weka.BayesNet_K2
1332,weka.K2
1342,weka.K2
1349,moa.OzaBag_NaiveBayes
1350,moa.OzaBag_kNN
1351,classif.randomForest
1352,classif.rpart
1354,classif.J48
1358,classif.J48
1359,weka.RandomForest
1361,classif.rpart
1367,classif.J48
1371,classif.sda
1373,classif.sda.tuned
1376,classif.sda.tuned
1377,classif.sda.tuned
1378,classif.sda
1379,classif.sda.tuned
1382,classif.sda.tuned
1384,classif.randomForest
1386,classif.randomForest
1387,weka.AttributeSelectedClassifier_InfoGainAttributeEval_Ranker_RandomForest
1393,weka.FilteredClassifier_MathExpression_AttributeSelectedClassifier_InfoGainAttributeEval_Ranker_NaiveBayes
1394,weka.MathExpression
1395,weka.AttributeSelectedClassifier_InfoGainAttributeEval_Ranker_NaiveBayes
1396,classif.J48
1397,weka.FilteredClassifier_StratifiedRemoveFolds_NaiveBayes
1398,weka.StratifiedRemoveFolds
1401,classif.lda
1403,classif.randomForest
1405,classif.J48
1424,weka.ADTree
1428,classif.rpart
1430,classif.rpart
1431,classif.J48
1433,classif.J48
1435,classif.logreg
1437,classif.logreg
1438,classif.rpart
1439,classif.randomForest
1440,classif.randomForest
1442,classif.randomForest
1443,classif.rpart
1444,classif.randomForest
1445,classif.rpart
1446,classif.randomForest
1447,classif.ksvm
1448,classif.randomForest
1449,classif.rpart
1453,classif.rpart
1454,classif.randomForest
1455,ModelMultiplexer
1457,classif.lda
1460,classif.J48
1612,classif.J48
1615,classif.rpart
1616,classif.randomForest
1619,classif.rpart
1621,weka.J48
1624,weka.Stacking
1625,weka.Stacking_NaiveBayes_J48_J48_J48_IBk_IBk_IBk_RandomForest_RandomForest_RandomForest
1626,weka.NaiveBayes
1627,weka.J48
1628,weka.IBk
1629,weka.RandomForest
1630,weka.Stacking_test_NaiveBayes_J48_J48_J48_IBk_IBk_IBk_RandomForest_RandomForest_RandomForest
1632,weka.NaiveBayes
1633,weka.J48
1634,weka.IBk
1640,weka.Stacking_FS_Wrapper_NaiveBayes_J48_J48_J48_IBk_IBk_IBk_RandomForest_RandomForest_RandomForest
1666,weka.J48Smote
1679,classif.rpart
1691,rm.process.parallel_decision_tree
1692,rm.operator.parallel_decision_tree
1693,rm.process.bagging_parallel_decision_tree
1694,rm.operator.bagging
1709,classif.randomForest
1716,weka.NaiveBayesUpdateable
1717,weka.RandomForest
1718,weka.ZeroR
1719,weka.OneR
1720,weka.J48
1721,weka.IBk
1722,weka.REPTree
1723,weka.CostSensitiveClassifier_J48
1724,weka.REPTree
1725,weka.RandomTree
1726,weka.RandomForest
1727,weka.LMT
1728,weka.HoeffdingTree
1729,weka.DecisionStump
1730,weka.JRip
1745,weka.NaiveBayes
1750,classif.J48
1751,classif.randomForest
1761,classif.rpart
1765,classif.binomial
1766,classif.IBk
1767,classif.JRip
1768,classif.rpart
1773,weka.M5P
1774,weka.LinearRegression
1789,weka.PART
1800,weka.M5Rules
1805,weka.Logistic
1806,regr.rpart
1817,classif.avNNet
1818,classif.ada
1819,classif.binomial
1820,weka.MultilayerPerceptron
1821,classif.boosting
1822,classif.cforest
1823,classif.ctree
1824,classif.extraTrees
1825,classif.IBk
1826,classif.J48
1827,classif.JRip
1828,classif.lda
1829,classif.LiblineaRL1LogReg
1830,classif.LiblineaRL2LogReg
1831,classif.logreg
1832,classif.lqa
1833,classif.mlp
1834,classif.nnet
1835,classif.nnTrain
1836,classif.OneR
1837,classif.pamr
1838,classif.PART
1839,classif.plr
1840,classif.plsdaCaret
1841,classif.randomForest
1842,classif.randomForestSRC
1843,classif.ranger
1844,classif.rda
1845,classif.rotationForest
1846,classif.saeDNN
1847,classif.sda
1848,classif.svm
1849,classif.xgboost
1862,moa.WeightedMajorityAlgorithm
1867,regr.rpart
1880,weka.NaiveBayesUpdateable
1933,classif.IBk
1934,classif.IBk
1935,classif.JRip
1936,classif.J48
1939,classif.dbnDNN
1944,weka.SGD
1949,classif.rpart
1954,classif.randomForest
1965,weka.VotedPerceptron
1970,weka.NaiveBayesMultinomial
2010,weka.SimpleLogistic
2014,moa.NaiveBayes
2021,weka.ClassificationViaRegression_RandomForest
2022,weka.LogitBoost_LogitBoost_REPTree
2023,weka.LogitBoost_REPTree
2032,weka.AdaBoostM1_JRip
2034,weka.Stacking_RandomTree
2039,weka.AdaBoostM1_RandomForest
2040,weka.Vote_CostSensitiveClassifier_PART
2041,weka.CostSensitiveClassifier_PART
2042,weka.CostSensitiveClassifier_Vote_REPTree
2043,weka.Vote_REPTree
2044,weka.Vote_CostSensitiveClassifier_REPTree
2045,weka.CostSensitiveClassifier_REPTree
2046,weka.LogitBoost_CostSensitiveClassifier_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
2047,weka.CostSensitiveClassifier_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
2048,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
2049,weka.CfsSubsetEval
2050,weka.BestFirst
2051,weka.LogitBoost_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
2052,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48
2053,weka.LogitBoost_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_REPTree
2054,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_REPTree
2056,weka.Vote_CostSensitiveClassifier_Bagging_REPTree
2057,weka.CostSensitiveClassifier_Bagging_REPTree
2058,weka.Bagging_REPTree
2059,classif.gbm
2060,classif.ksvm
2061,classif.multinom
2062,classif.naiveBayes
2063,classif.nodeHarvest
2064,classif.probit
2066,weka.Bagging_LogitBoost_REPTree
2067,weka.LogitBoost_REPTree
2068,weka.AdditiveRegression_DecisionStump
2069,weka.CostSensitiveClassifier_RandomSubSpace_REPTree
2070,weka.RandomSubSpace_REPTree
2071,weka.AdaBoostM1_M5P
2072,weka.CVParameterSelection_ZeroR
2073,weka.Bagging_LogitBoost_DecisionStump
2074,weka.LogitBoost_DecisionStump
2079,weka.WrapperSubsetEval_ZeroR
2080,weka.CostSensitiveClassifier_REPTree
2081,weka.GaussianProcesses_PolyKernel
2082,weka.PolyKernel
2083,weka.CostSensitiveClassifier_RandomCommittee_REPTree
2084,weka.RandomCommittee_REPTree
2085,classif.LiblineaRL1LogReg
2086,classif.LiblineaRL2LogReg
2087,classif.OneR
2088,classif.PART
2089,classif.ada
2090,classif.avNNet
2091,weka.AttributeSelectedClassifier_WrapperSubsetEval_ZeroR_BestFirst_CostSensitiveClassifier_AdaBoostM1_REPTree
2092,weka.WrapperSubsetEval_ZeroR
2093,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2094,weka.AdaBoostM1_REPTree
2096,weka.Bagging_HoeffdingTree
2097,classif.lda
2098,classif.logreg
2099,classif.lqa
2100,classif.mlp
2101,classif.multinom
2102,weka.MetaCost_REPTree
2108,weka.Bagging_RandomSubSpace_REPTree
2109,weka.RandomSubSpace_REPTree
2110,weka.CostSensitiveClassifier_Bagging_CostSensitiveClassifier_AdaBoostM1_REPTree
2111,weka.Bagging_CostSensitiveClassifier_AdaBoostM1_REPTree
2112,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2113,weka.AdaBoostM1_REPTree
2114,weka.RandomCommittee_CostSensitiveClassifier_RandomTree
2115,weka.CostSensitiveClassifier_RandomTree
2116,weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_CostSensitiveClassifier_AdaBoostM1_REPTree
2117,weka.PrincipalComponents
2118,weka.Ranker
2119,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2120,weka.AdaBoostM1_REPTree
2121,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_CostSensitiveClassifier_AdaBoostM1_REPTree
2122,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2123,weka.AdaBoostM1_REPTree
2124,weka.AttributeSelectedClassifier_CfsSubsetEval_GreedyStepwise_CostSensitiveClassifier_AdaBoostM1_REPTree
2125,weka.GreedyStepwise
2126,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2127,weka.AdaBoostM1_REPTree
2128,weka.AttributeSelectedClassifier_ReliefFAttributeEval_Ranker_CostSensitiveClassifier_AdaBoostM1_REPTree
2129,weka.ReliefFAttributeEval
2130,weka.CostSensitiveClassifier_AdaBoostM1_REPTree
2131,weka.AdaBoostM1_REPTree
2132,weka.AttributeSelectedClassifier_InfoGainAttributeEval_Ranker_CostSensitiveClassifier
2133,weka.InfoGainAttributeEval
2134,weka.CostSensitiveClassifier
2135,weka.CostSensitiveClassifier_Bagging_JRip
2136,weka.Bagging_JRip
2137,weka.AttributeSelectedClassifier_GainRatioAttributeEval_Ranker_CostSensitiveClassifier
2138,weka.GainRatioAttributeEval
2139,weka.CostSensitiveClassifier_Bagging_RandomTree
2140,weka.Bagging_RandomTree
2142,weka.Bagging_AdaBoostM1_REPTree
2143,weka.AdaBoostM1_REPTree
2144,weka.Bagging_CostSensitiveClassifier_RandomTree
2145,weka.CostSensitiveClassifier_RandomTree
2146,weka.Bagging_AttributeSelectedClassifier_CfsSubsetEval_BestFirst_CostSensitiveClassifier
2147,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_CostSensitiveClassifier
2148,weka.CostSensitiveClassifier
2149,weka.Bagging_CostSensitiveClassifier_RandomCommittee_RandomTree
2150,weka.CostSensitiveClassifier_RandomCommittee_RandomTree
2151,weka.RandomCommittee_RandomTree
2152,weka.AdaBoostM1_CostSensitiveClassifier_REPTree
2153,weka.CostSensitiveClassifier_REPTree
2154,weka.CostSensitiveClassifier_CostSensitiveClassifier_Logistic
2155,weka.CostSensitiveClassifier_Logistic
2157,example_implementation
2158,classif.lqa
2159,classif.mlp
2160,classif.multinom
2161,classif.naiveBayes
2162,classif.neuralnet
2163,classif.ada
2164,classif.avNNet
2165,classif.bartMachine
2166,classif.J48
2167,classif.JRip
2168,classif.IBk
2169,classif.LiblineaRL1LogReg
2170,classif.bdk
2173,weka.AdditiveRegression_REPTree
2174,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_AdditiveRegression_M5P
2175,weka.AdditiveRegression_M5P
2176,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_AdaBoostM1_RandomForest
2177,weka.AdaBoostM1_RandomForest
2180,classif.randomForest
2183,moa.OzaBag_HoeffdingTree
2184,moa.HoeffdingTree
2185,moa.BLAST
2186,moa.WeightedEnsemble
2187,classif.LiblineaRL2LogReg
2188,classif.OneR
2189,classif.PART
2190,classif.ada
2191,classif.avNNet
2192,classif.bartMachine
2193,classif.bdk
2194,classif.binomial
2196,classif.boosting
2197,classif.cforest
2198,classif.ctree
2199,classif.dbnDNN
2200,classif.extraTrees
2201,classif.gbm
2202,classif.hdrda
2203,classif.ksvm
2204,classif.lda
2205,classif.logreg
2206,classif.lqa
2207,classif.mlp
2208,classif.multinom
2209,classif.naiveBayes
2210,classif.neuralnet
2211,classif.nnTrain
2212,classif.nnet
2213,classif.nodeHarvest
